StartDate,EndDate,ANONYMIZED_1,ANONYMIZED_2,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,ANONYMIZED_3,ANONYMIZED_4,ANONYMIZED_5,ANONYMIZED_6,ANONYMIZED_7,ANONYMIZED_8,DistributionChannel,UserLanguage,Q2_1,PID,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q32_First Click,Q32_Last Click,Q32_Page Submit,Q32_Click Count,Q80,Q34_1,Q34_2,Q34_3,Q34_4,Q34_5,Q34_6,Q42_First Click,Q42_Last Click,Q42_Page Submit,Q42_Click Count,Q75_1,Q75_2,Q75_3,Q75_4,Q75_5,Q75_6,Q47_First Click,Q47_Last Click,Q47_Page Submit,Q47_Click Count,Q76_1,Q76_2,Q76_3,Q76_4,Q76_5,Q76_6,Q47,Iroh_Code,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,Q81,Q77_1,Q77_2,Q77_3,Q77_4,Q77_5,Q77_6,Q62_First Click,Q62_Last Click,Q62_Page Submit,Q62_Click Count,Q78_1,Q78_2,Q78_3,Q78_4,Q78_5,Q78_6,Q67_First Click,Q67_Last Click,Q67_Page Submit,Q67_Click Count,Q79_1,Q79_2,Q79_3,Q79_4,Q79_5,Q79_6,Q75,Q83,Q85,Q72,Q73,Q82,SC0,ANONYMIZED_9,ANONYMIZED_10,AttentionCheck
21/06/2021 09:31,21/06/2021 09:52,ANONYMIZED,ANONYMIZED,100,1265,TRUE,21/06/2021 09:52,R_2QfGoL2NBbdjbd7,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,7,183,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,"Iroh is the uncle of Zuko and Azula and brother of Fire Lord Ozai. He's the chillest dude that vibes with everyone he meets, but he has a pretty neat backstory as ex-General of the Fire Nation army. ","Katara is from the Southern water tribe and always brings up her mother in every situation. She's a nice, but fiesty character, however, once you get on her bad side, she can be a menace.",0.682,61.713,62.786,8,Zuko and Iroh are on a ship en route to the source of the mysterious light. Iroh tries to calm Zuko down and not get his hopes up in capturing the Avatar.,1,1,4,5,1,5,0.639,1.8,85.85,3,5,1,4,3,1,7,1.035,101.549,103.035,4,5,1,4,1,1,7,"Iroh was unwise during these three scenes since he's slacking on aiding the capture of the Avatar. This man doesn't do much but drink tea, play a board game, and vibe.",0,1.3,10.895,77.628,3,"Aang was pissed off his fellow airbenders he once knew and loved as a family were killed by the Fire Nation. Katara and Sokka reassured him that they were his present family now, but Aang is known to be the last airbender.",1,7,1,7,1,1,0.811,2.475,91.809,4,1,6,1,7,1,1,1.765,108.613,110.036,6,1,7,1,7,6,1,Katara was wise these last 3 scenes because she was more goal driven for Aang to be reassured. He's ultimately the Avatar and Katara wants only the best for him.,19,Male,,,I believe you are studying about the attitudes towards cartoon shows based off popularity. You should expect a mixed array of opinions based on favorable characters in shows.,3,ANONYMIZED,ANONYMIZED,1
21/06/2021 09:40,21/06/2021 09:52,ANONYMIZED,ANONYMIZED,100,707,TRUE,21/06/2021 09:52,R_uxjkGMOZnY6YuMp,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,7,184,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,"Iroh is incredibly wise, experienced, and generally a good-spirited person.","She is kind and motherly, but on occasion head-strong and hotheaded.",2.775,2.775,67.779,1,Iroh taught Zuko an important lesson.,1,7,1,7,4,1,0,0,64.062,0,2,6,2,6,3,1,2.157,2.157,70.621,1,4,2,2,1,2,7,"A bit of a mix. Iroh is a wise and good natured person, but often intentionally plays the part of the old fool and makes many mistakes deliberately.",NA,5.214,5.214,87.456,1,The scene was awe-inspiring and challenging.,1,7,1,7,4,1,12.035,12.035,77.951,1,1,4,2,5,2,1,0,0,78.738,0,2,5,1,6,2,1,"Wise. Katara is generally an experienced and well-adjusted person, and has an outlook on life that allows her to usually grow her character a lot better than others.",24,Male,,,,3,ANONYMIZED,ANONYMIZED,1
21/06/2021 09:29,21/06/2021 09:53,ANONYMIZED,ANONYMIZED,100,1449,TRUE,21/06/2021 09:53,R_3PjK7faCZtXP65Z,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,6,185,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Mark the arrival of a new Avatar,"selfish, traditional","good, want's to help everyone ",30.159,61.178,61.484,9,iorh ask zuko to chill out but zuko is still focus only on one task ,3,2,2,5,2,4,0,0,76.115,0,4,3,4,5,1,4,0,0,70.227,0,2,4,1,6,1,2,iroh have wise from his life and have a experience ,1,6.76,24.722,60.974,2,katara tried to settle down aang and she's achieve it,2,4,1,5,1,1,0,0,79.421,0,4,5,3,5,2,1,87.267,93.598,94.879,3,5,6,3,4,5,3,i think that she's wise but doesn't have experience ,20,Male,it was fun! ,everything was okey ,telling from answers of participats how they feel about other types of approach,4,ANONYMIZED,ANONYMIZED,1
21/06/2021 09:33,21/06/2021 09:59,ANONYMIZED,ANONYMIZED,100,1550,TRUE,21/06/2021 09:59,R_1Kd59FHloYNFfLn,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,7,186,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,"Iroh is Zuko's uncle who guides and trains Zuko to find himself as a firebender and teaches Zuko to learn from his own past mistakes as a general. He is kind, wise, patient and throughout the series is a father figure for Zuko.","Katara is a girl who's mother was killed when she was very young, so even though she is the older sibling she takes this role as the maternal figure taking care of the gang. She's powerful, headstrong, caring and does her best in everything that she tries.",0,0,61.033,0,"Zuko sees a light and believes it to be the Avatar, however, Iroh warns him that this has happened before so instead of getting his hopes up Zuko should just enjoy the moment with tea.",2,4,2,6,1,3,0,0,146.254,0,4,3,2,4,2,5,0,0,103.454,0,2,5,4,4,3,5,"Although it might not seem that Iroh is wise in these three scenes, to me he in fact is. The scenes depict him as an easygoing, laid back, peaceful character who seems to be in the way of Zuko's goal of finding the Avatar. I think, however, Zuko needs the balance that Uncle Iroh gives so he might not seem wise in these scenes but holistically as a character he is.",1,0,0,61.391,0,Aang was getting out of control with his Avatar skills so Katara tried talking to him and eventually physically and emotionally grounded him.,2,6,1,6,3,1,0,0,98.409,0,1,5,1,5,3,1,0,0,109.953,0,3,6,3,5,7,3,"In my judgement Katara is wise. Given these three scenes and the knowledge that I have of her, she has shown to help Aang with his journey to become the Avatar. Especially in the third scene despite being discriminated on she pushed aside her feelings in and was able to convince Aang to continue the training. Each of the scenes shows how Katara is able to bring Aang back to the surface of his emotions and help him navigate with what to do next.",24,Female,N/A,None,How characters are perceived through what is given vs. how characters are perceived with prior knowledge. ,3,ANONYMIZED,ANONYMIZED,1
21/06/2021 09:30,21/06/2021 10:00,ANONYMIZED,ANONYMIZED,100,1790,TRUE,21/06/2021 10:00,R_By2sbYnikpROnD3,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,6,187,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,"The dragon of west, he's pretty amazing acting as Zuko's moral compass and helping out toph and he's jsut an amazing character. I really did enjoy his ""I like you don't show up to prison tomorrow"" thing with that one guard when he was going to escape. As well as all the sagely advice and tea drinking he's facilitated/done.  ",Overall she is the Ga'ang's mom. She is petty awesome and I really liked her story line with learning blood bending and even he story arc when they went to the other water tribe and how that one guy refused to teach her.,0,0,61.881,0,"It's Prince Zuko seeing a big light tower in the sky and him, wantign to finally be welcomed back into the fire kingdom wants to hunt the avatar down, while iroh is trying to keep Zuko calm and to take things slowly instead of rushing towards it in which zuko doesn't and gets the helmsman to go faster towards the light.",2,1,2,6,3,3,0,0,84.263,0,3,2,1,6,1,4,0,0,103.996,0,3,1,4,3,1,6,"I still think he is wise, overall Zuko is in a rush to capture the avatar return home from his exile. Meanwhile Iroh is trying to get Zuko to try and relax albiet while not useful or compeltely helpful in what zuko wants to do it is benifical for him. Such as taking it slow when trying to capture the avatar in the second clip or just relaxing in the firrst clip. While I know the significance of the white lotus piece in the series I can't remember this part at all in the third clip. ",1,0,0,61.439,0,Aang lost it after seeing the remnants of a destroyed Air Nation temple and Katara and Sokka manage to clam him down reminding him that they are family . ,2,5,2,6,3,2,0,0,90.952,0,2,6,1,7,2,3,0,0,104.646,0,1,5,2,6,5,2,"In these three scences Katara is pretty wise, each time she manage to defuse or help aang is some way shape or form. Forgoing master jerkface's trainign and even when aang wanted to just forgo his lessons she made him do what was right and learn from him. In the scene with the burned down forest she made aang understand that while the forest is destroyed it can come back due to the seeds/acorns left behind. And in what was my first clip when aang lost it after seeing the remanats of an air temple she managed to stay calm and help aang. ",24,Male,I just wanted to say thank you because a friend who loved avatar series just shipped out and I'm starting to miss him and being able to get paid to watch avatar clips and be reminded of him was super cool. ,,"I assume either to see if personal bias towards a character/ background information about them changes how we view them. in this case a viewer vs non viewer perspective. While in the Iroh Clips we have him goofing around and being ""unhelpful"" someone who watched the show may pickup or someone reading him might pick up how wise he is and with the katara clips we were able to have a comparison for someone who hasn't watched to have a sort of baseline/ someone who is wise/helpful with the only context avaible on how she managed the situation.  ",3,ANONYMIZED,ANONYMIZED,1
21/06/2021 09:34,21/06/2021 10:01,ANONYMIZED,ANONYMIZED,100,1655,TRUE,21/06/2021 10:01,R_2qDZcytD9NTDfpG,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,7,188,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,Very wise.,Very thoughtful.,0,0,61.429,0,"A massive pillar of light beam up at the sky, leading Zuko to believe it was from the avatar and that his search is coming to an end.",1,4,1,4,1,4,0,0,163.472,0,1,2,1,4,1,4,0,0,104.369,0,3,4,1,4,1,4,"I'd say that Iroh acts fairly wise in all his three scenes because he knows to take things slow and deliberately as well as to relax and take care of oneself, always keeping his mind at ease.",1,38.347,38.347,80.999,1,Aang was in the avatar state and Katara calmed him out of it.,1,7,1,7,1,1,0,0,93.169,0,1,7,1,7,1,1,106.491,106.491,107.338,1,1,7,2,7,5,1,"Katara is wise in the three scenes, each scene featured a problem of sorts, Aang's anger while in the avatar state, Aang's distress at the burned down forest, and the situation with the waterbender that was meant to be Aang's teacher. In each scene, Katara acted rationally and helped fix the situation in the best way that she possibly could, calming Aang down, consoling him about how the forest will grow back, and telling Aang that he shouldn't sacrifice learning waterbending just because of her.",22,Male,,,,3,ANONYMIZED,ANONYMIZED,1
21/06/2021 09:38,21/06/2021 10:05,ANONYMIZED,ANONYMIZED,100,1613,TRUE,21/06/2021 10:05,R_3iVZbT3FJx3YCid,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,2,189,Aang,I do not know the answer to this question.,I do not know the answer to this question.,I do not know the answer to this question.,I do not know the answer to this question.,I do not know the answer to this question.,,,99.007,99.007,215.531,1,"The ship arrived where it is thought the avatar would be, and Zuko urges Iroh to continue their search.",3,3,2,5,1,5,11.298,15.5,100.841,2,3,2,3,4,1,4,10.967,10.967,112.59,1,3,4,3,4,1,6,"It's hard for me to pin an answer on his character. At first glance, he can seem lazy and a bit of a slacker. However, I also see him as wise in not being constantly worked up like Zuko. I also feel like there's more of a point to some of the moves he makes, but I can't be sure.",NA,58.17,58.17,117.729,1,"Katara tries to calm Aang down, reminding him that even if he is the last airbender, he still has a family, his friends.",2,6,1,6,2,2,6.462,96.171,97.112,2,2,5,1,6,1,2,140.406,141.5,244.28,2,3,6,3,5,5,2,"To me, Katara seems to be a smart and wise young girl. She thinks rationally, and tries to do what is best for her friends.",18,Nonbinary,,,,1,ANONYMIZED,ANONYMIZED,1
21/06/2021 09:37,21/06/2021 10:05,ANONYMIZED,ANONYMIZED,100,1688,TRUE,21/06/2021 10:05,R_1eIXYEPTf7HDMTn,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,6,190,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,"I remember him as being very wise. He seemed to also be more tolerant of others, despite being from the Fire Nation.","I remember her as being caring and thoughtful. Also, she can be a fierce warrior when needed.",1.439,61.031,66.323,5,"Iroh's nephew, Zuko, exclaims that a light source seen in the distance would lead them to the Avatar, to which Iroh says it is probably nothing.",4,2,4,4,1,6,0.787,85.64,86.516,4,7,1,1,1,1,7,1.291,106.619,108.879,5,6,3,1,2,1,7,"In these three scenes, Iroh is shown to be more unwise than wise. He is always preoccupied with his leisurely activities, even when his nephew is always barking at him about the mission to capture the Avatar. Also, it seems like Iroh's choices here slowing down Zuko's mission as well.",0,2.341,60.978,62.672,10,"Aang was floating in a state of what seemed to be anger upon learning he was the last Airbender, but then Katara and Sokka reassured Aang that he has a family with them.",1,6,1,4,1,1,3.924,102.363,104.401,24,1,6,1,7,1,1,2.451,111.224,112.798,13,2,7,4,4,7,3,"I strongly believe Katara was wise in these three scenes. This is because she wanted to do what was best for her friend. She found extremely effective solutions to cheering up Aang, convincing Aang to learn waterbending, and calming him down when he was in an enraged state.",24,Male,"During the free response for Katara, I forgot to use a word count checker to make sure I stayed in the 20-80 word range. I hope I stayed in that range, and I hope you can still approve if I went over or under. Thanks, the study was very interesting!",No technical issues.,I think it was trying to see how people would interpret the actions of fictional characters when they are acting in certain ways.,3,ANONYMIZED,ANONYMIZED,1
21/06/2021 09:51,21/06/2021 10:06,ANONYMIZED,ANONYMIZED,100,902,TRUE,21/06/2021 10:06,R_2QDMja9TI4nceUW,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,2,191,Aang,I do not know the answer to this question.,I do not know the answer to this question.,I do not know the answer to this question.,I do not know the answer to this question.,I do not know the answer to this question.,,,0.849,56.581,60.787,15,He saw a light and thought it was the Avatar,3,4,1,4,1,3,1.089,65.6,97.358,4,3,3,1,4,1,4,3.011,106.628,107.39,11,3,4,1,5,1,1,I actually believe that though he appears to be childish and foolish that he is probably very wise. He comes off as having been through a lot and understanding how life works out. I think he hides his intelligence.,1,0.523,56.723,65.18,8,Aang realizes he's the last Airbender,2,7,1,6,1,1,0.702,61.287,102.282,9,1,7,1,7,1,1,0.679,98.317,99.084,22,3,7,1,4,4,4,She is very wise for being so young. She is able to see the positives in a situation and find the lesson.,25,Female,,None,How I analyze if a character is wise or not,1,ANONYMIZED,ANONYMIZED,1
21/06/2021 09:49,21/06/2021 10:06,ANONYMIZED,ANONYMIZED,100,998,TRUE,21/06/2021 10:06,R_XTVdMvHMikPcyWd,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,7,192,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,I personally don't like him all that much too dark for me.,I really like her she is fierce and silly but stubborn and will try to make things right no matter what.,0,0,61.219,0,They have finally found the avatar by seeing the light but all iroh wants to do is enjoy his game and drink tea.,4,1,4,1,1,6,21.81,73.049,107.99,2,7,1,1,1,4,7,39.673,39.673,101.988,1,7,4,1,1,1,7,"he has his wise moments and his foolish moments sometime I wonder what is goin on in his mind,",NA,40.301,40.301,61.389,1,He was really upset to discover the fire nation has gotten to that temple as well and that he is the last airbender.,1,7,1,7,1,1,0,0,92.085,0,1,5,1,6,1,1,85.102,85.102,110.901,1,1,6,2,7,6,1,She has been wise in all of the scenes you have showed me. Katara did have one lash out in one scene but she was calm to help the avatar make the right decision. Her personality is helpful all around and she is a very smart person.,22,Female,,,,3,ANONYMIZED,ANONYMIZED,1
